Método usado: ANTCOLONY OPTIMIZATION

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	40
2	1.000000000000000e+00	20
3	1.000000000000000e+00	20
4	1.000000000000000e+00	20
5	1.000000000000000e+00	20
6	1.000000000000000e+00	20
7	1.000000000000000e+00	20
8	1.000000000000000e+00	60
9	1.000000000000000e+00	20
10	1.000000000000000e+00	20
11	1.000000000000000e+00	20
12	1.000000000000000e+00	20
13	1.000000000000000e+00	20
14	1.000000000000000e+00	20
15	1.000000000000000e+00	40
16	1.000000000000000e+00	20
17	1.000000000000000e+00	20
18	1.000000000000000e+00	40
19	1.000000000000000e+00	20
20	1.000000000000000e+00	20
21	1.000000000000000e+00	20
22	1.000000000000000e+00	20
23	1.000000000000000e+00	20
24	1.000000000000000e+00	20
25	1.000000000000000e+00	20
26	1.000000000000000e+00	20
27	1.000000000000000e+00	20
28	1.000000000000000e+00	20
29	1.000000000000000e+00	20
30	1.000000000000000e+00	20
31	1.000000000000000e+00	40
32	1.000000000000000e+00	20
33	1.000000000000000e+00	40
34	1.000000000000000e+00	20
35	1.000000000000000e+00	60
36	1.000000000000000e+00	20
37	1.000000000000000e+00	60
38	1.000000000000000e+00	40
39	1.000000000000000e+00	20
40	1.000000000000000e+00	60
41	1.000000000000000e+00	40
42	1.000000000000000e+00	20
43	1.000000000000000e+00	80
44	1.000000000000000e+00	40
45	1.000000000000000e+00	80
46	1.000000000000000e+00	40
47	1.000000000000000e+00	20
48	1.000000000000000e+00	20
49	1.000000000000000e+00	20
50	1.000000000000000e+00	40
51	1.000000000000000e+00	20
52	1.000000000000000e+00	40
53	1.000000000000000e+00	80
54	1.000000000000000e+00	60
55	1.000000000000000e+00	40
56	1.000000000000000e+00	80
57	1.000000000000000e+00	20
58	1.000000000000000e+00	100
59	1.000000000000000e+00	20
60	1.000000000000000e+00	80
61	1.000000000000000e+00	20
62	1.000000000000000e+00	20
63	1.000000000000000e+00	40
64	1.000000000000000e+00	20
65	1.000000000000000e+00	20
66	1.000000000000000e+00	40
67	1.000000000000000e+00	20
68	1.000000000000000e+00	20
69	1.000000000000000e+00	20
70	1.000000000000000e+00	20
71	1.000000000000000e+00	20
72	1.000000000000000e+00	40
73	1.000000000000000e+00	40
74	1.000000000000000e+00	40
75	1.000000000000000e+00	40
76	1.000000000000000e+00	20
77	1.000000000000000e+00	20
78	1.000000000000000e+00	20
79	1.000000000000000e+00	40
80	1.000000000000000e+00	20
81	1.000000000000000e+00	20
82	1.000000000000000e+00	20
83	1.000000000000000e+00	120
84	1.000000000000000e+00	20
85	1.000000000000000e+00	20
86	1.000000000000000e+00	100
87	1.000000000000000e+00	20
88	1.000000000000000e+00	60
89	1.000000000000000e+00	40
90	1.000000000000000e+00	40
91	1.000000000000000e+00	20
92	1.000000000000000e+00	80
93	1.000000000000000e+00	60
94	1.000000000000000e+00	20
95	1.000000000000000e+00	80
96	1.000000000000000e+00	20
97	1.000000000000000e+00	20
98	1.000000000000000e+00	20
99	1.000000000000000e+00	20
100	1.000000000000000e+00	20
101	1.000000000000000e+00	20
102	1.000000000000000e+00	20
103	1.000000000000000e+00	20
104	1.000000000000000e+00	40
105	1.000000000000000e+00	20
106	1.000000000000000e+00	60
107	1.000000000000000e+00	80
108	1.000000000000000e+00	80
109	1.000000000000000e+00	20
110	1.000000000000000e+00	20
111	1.000000000000000e+00	20
112	1.000000000000000e+00	40
113	1.000000000000000e+00	20
114	1.000000000000000e+00	20
115	1.000000000000000e+00	100
116	1.000000000000000e+00	120
117	1.000000000000000e+00	40
118	1.000000000000000e+00	20
119	1.000000000000000e+00	40
120	1.000000000000000e+00	20
121	1.000000000000000e+00	20
122	1.000000000000000e+00	40
123	1.000000000000000e+00	40
124	1.000000000000000e+00	20
125	1.000000000000000e+00	20
126	1.000000000000000e+00	20
127	1.000000000000000e+00	20
128	1.000000000000000e+00	20
129	1.000000000000000e+00	40
130	1.000000000000000e+00	20
131	1.000000000000000e+00	200
132	1.000000000000000e+00	280
133	1.000000000000000e+00	160
134	1.000000000000000e+00	20
135	1.000000000000000e+00	60
136	1.000000000000000e+00	20
137	1.000000000000000e+00	20
138	1.000000000000000e+00	40
139	1.000000000000000e+00	20
140	1.000000000000000e+00	80
141	1.000000000000000e+00	200
142	1.000000000000000e+00	20
143	1.000000000000000e+00	60
144	1.000000000000000e+00	20
145	1.000000000000000e+00	20
146	1.000000000000000e+00	60
147	1.000000000000000e+00	100
148	1.000000000000000e+00	20
149	1.000000000000000e+00	140
150	1.000000000000000e+00	20
151	1.000000000000000e+00	20
152	1.000000000000000e+00	20
153	1.000000000000000e+00	20
154	1.000000000000000e+00	40
155	1.000000000000000e+00	60
156	1.000000000000000e+00	20
157	1.000000000000000e+00	20
158	1.000000000000000e+00	40
159	1.000000000000000e+00	20
160	1.000000000000000e+00	40
161	1.000000000000000e+00	20
162	1.000000000000000e+00	20
163	1.000000000000000e+00	20
164	1.000000000000000e+00	40
165	1.000000000000000e+00	20
166	1.000000000000000e+00	20
167	1.000000000000000e+00	20
168	1.000000000000000e+00	60
169	1.000000000000000e+00	20
170	1.000000000000000e+00	60
171	1.000000000000000e+00	20
172	1.000000000000000e+00	20
173	1.000000000000000e+00	20
174	1.000000000000000e+00	20
175	1.000000000000000e+00	20
176	1.000000000000000e+00	20
177	1.000000000000000e+00	20
178	1.000000000000000e+00	20
179	1.000000000000000e+00	20
180	1.000000000000000e+00	40
181	1.000000000000000e+00	20
182	1.000000000000000e+00	20
183	1.000000000000000e+00	20
184	1.000000000000000e+00	20
185	1.000000000000000e+00	160
186	1.000000000000000e+00	20
187	1.000000000000000e+00	20
188	1.000000000000000e+00	60
189	1.000000000000000e+00	60
190	1.000000000000000e+00	40
191	1.000000000000000e+00	20
192	1.000000000000000e+00	20
193	1.000000000000000e+00	20
194	1.000000000000000e+00	120
195	1.000000000000000e+00	60
196	1.000000000000000e+00	40
197	1.000000000000000e+00	40
198	1.000000000000000e+00	20
199	1.000000000000000e+00	20
200	1.000000000000000e+00	220
201	1.000000000000000e+00	20
202	1.000000000000000e+00	80
203	1.000000000000000e+00	20
204	1.000000000000000e+00	20
205	1.000000000000000e+00	20
206	1.000000000000000e+00	20
207	1.000000000000000e+00	60
208	1.000000000000000e+00	20
209	1.000000000000000e+00	20
210	1.000000000000000e+00	20
211	1.000000000000000e+00	20
212	1.000000000000000e+00	20
213	1.000000000000000e+00	40
214	1.000000000000000e+00	20
215	1.000000000000000e+00	20
216	1.000000000000000e+00	80
217	1.000000000000000e+00	20
218	1.000000000000000e+00	20
219	1.000000000000000e+00	40
220	1.000000000000000e+00	60
221	1.000000000000000e+00	20
222	1.000000000000000e+00	20
223	1.000000000000000e+00	60
224	1.000000000000000e+00	40
225	1.000000000000000e+00	20
226	1.000000000000000e+00	20
227	1.000000000000000e+00	20
228	1.000000000000000e+00	20
229	1.000000000000000e+00	20
230	1.000000000000000e+00	220
231	1.000000000000000e+00	160
232	1.000000000000000e+00	100
233	1.000000000000000e+00	20
234	1.000000000000000e+00	40
